province,city,data,AQI,type,month,day
湖北,潜江,215.47,265.47,PM2.5,1,19
湖北,荆门,213.1792453,263.1792453,PM2.5,11,30
湖北,随州,211.9862791,261.9862791,PM2.5,12,22
湖北,随州,207.1155814,257.1155814,PM2.5,11,30
湖北,孝感,204.8534146,254.8534146,PM2.5,12,22
湖北,襄阳,197.8547059,247.8547059,PM2.5,11,30
湖北,荆门,197.2132075,247.2132075,PM2.5,12,22
湖北,荆门,197.0003774,247.0003774,PM2.5,1,19
湖北,武汉,192.0323077,242.0323077,PM2.5,12,22
湖北,天门,188.08,238.08,PM2.5,1,19
湖北,天门,187.219,237.219,PM2.5,12,22
湖北,咸宁,187.0397778,237.0397778,PM2.5,12,23
湖北,武汉,186.8551282,236.8551282,PM2.5,12,23
湖北,仙桃,186.505,236.505,PM2.5,12,22
湖北,襄阳,186.4908235,236.4908235,PM2.5,12,22
湖北,孝感,185.4743902,235.4743902,PM2.5,11,30
湖北,天门,184.832,234.832,PM2.5,11,30
湖北,潜江,183.7233333,233.7233333,PM2.5,12,22
湖北,襄阳,182.9490588,232.9490588,PM2.5,12,21
湖北,潜江,182.2355556,232.2355556,PM2.5,11,30
湖北,荆门,179.3337736,229.3337736,PM2.5,12,1
湖北,仙桃,179.261,229.261,PM2.5,1,19
湖北,荆州,179.144918,229.144918,PM2.5,12,1
湖北,荆州,178.3727869,228.3727869,PM2.5,1,19
湖北,鄂州,178.1628571,228.1628571,PM2.5,12,23
湖北,潜江,176.3988889,226.3988889,PM2.5,12,1
湖北,仙桃,175.375,225.375,PM2.5,11,30
湖北,仙桃,172.752,222.752,PM2.5,12,1
湖北,荆州,170.9993443,220.9993443,PM2.5,11,30
湖北,荆州,169.0132787,219.0132787,PM2.5,12,22
湖北,鄂州,168.1557143,218.1557143,PM2.5,12,22
湖北,襄阳,167.3669412,217.3669412,PM2.5,1,18
湖北,黄石,165.8380952,215.8380952,PM2.5,12,23
湖北,天门,165.748,215.748,PM2.5,12,1
湖北,咸宁,164.5435556,214.5435556,PM2.5,12,22
湖北,襄阳,164.284,214.284,PM2.5,1,19
湖北,襄阳,161.7382353,211.7382353,PM2.5,1,2
湖北,仙桃,160.345,210.345,PM2.5,12,15
湖北,荆门,159.449434,209.449434,PM2.5,1,2
湖北,荆门,158.1118868,208.1118868,PM2.5,12,15
湖北,潜江,157.8244444,207.8244444,PM2.5,12,15
湖北,随州,154.814186,204.814186,PM2.5,1,19
湖北,襄阳,154.1703529,204.1703529,PM2.5,12,1
湖北,襄阳,154.1117647,204.1117647,PM2.5,12,15
湖北,天门,153.968,203.968,PM2.5,12,15
湖北,黄冈,152.5624658,202.5624658,PM2.5,12,22
湖北,随州,151.2804651,201.2804651,PM2.5,1,2
湖北,仙桃,150.727,200.727,PM2.5,12,23
湖北,黄石,150.3842857,200.3842857,PM2.5,12,22
湖北,武汉,150.2948718,200.2948718,PM2.5,12,1
