province,city,data,AQI,type,month,day
山东,菏泽,276.9210714,326.9210714,PM2.5,1,18
山东,临沂,271.6875,321.6875,PM2.5,1,21
山东,菏泽,251.5280357,301.5280357,PM2.5,1,16
山东,潍坊,248.1571831,298.1571831,PM2.5,1,21
山东,日照,244.6691304,294.6691304,PM2.5,1,21
山东,潍坊,416.2460563,294.6372233,PM10,11,28
山东,聊城,244.4518421,294.4518421,PM2.5,1,19
山东,淄博,242.3,292.3,PM2.5,1,21
山东,枣庄,242.005,292.005,PM2.5,1,21
山东,泰安,236.2977778,286.2977778,PM2.5,1,21
山东,临沂,232.5921053,282.5921053,PM2.5,1,20
山东,德州,231.3217391,281.3217391,PM2.5,1,19
山东,日照,225.6678261,275.6678261,PM2.5,1,20
山东,青岛,402.7659574,275.3799392,PM10,11,28
山东,聊城,224.9794737,274.9794737,PM2.5,1,17
山东,济宁,223.8032609,273.8032609,PM2.5,1,18
山东,菏泽,222.7419643,272.7419643,PM2.5,12,22
山东,滨州,221.3610526,271.3610526,PM2.5,1,19
山东,淄博,396.3757692,266.2510989,PM10,11,28
山东,菏泽,216.1273214,266.1273214,PM2.5,1,17
山东,聊城,215.1252632,265.1252632,PM2.5,1,18
山东,泰安,395.3405556,264.7722222,PM10,11,28
山东,潍坊,214.1708451,264.1708451,PM2.5,1,20
山东,济南,211.8122727,261.8122727,PM2.5,1,19
山东,泰安,210.8841667,260.8841667,PM2.5,1,19
山东,枣庄,209.062,259.062,PM2.5,1,18
山东,济宁,207.8578261,257.8578261,PM2.5,1,16
山东,聊城,206.6713158,256.6713158,PM2.5,1,20
山东,淄博,205.6584615,255.6584615,PM2.5,1,20
山东,枣庄,205.4955,255.4955,PM2.5,1,20
山东,菏泽,203.6614286,253.6614286,PM2.5,12,21
山东,菏泽,203.4332143,253.4332143,PM2.5,11,28
山东,济宁,203.1469565,253.1469565,PM2.5,1,21
山东,德州,202.2295652,252.2295652,PM2.5,1,20
山东,聊城,202.0734211,252.0734211,PM2.5,1,15
山东,泰安,200.9169444,250.9169444,PM2.5,1,17
山东,滨州,200.2273684,250.2273684,PM2.5,1,20
山东,枣庄,197.8875,247.8875,PM2.5,1,19
山东,聊城,197.3468421,247.3468421,PM2.5,12,22
山东,淄博,196.4223077,246.4223077,PM2.5,1,19
山东,泰安,195.6833333,245.6833333,PM2.5,1,20
山东,济宁,194.9841304,244.9841304,PM2.5,12,22
山东,淄博,194.835,244.835,PM2.5,12,22
山东,菏泽,381.2066071,244.5808673,PM10,11,28
山东,济南,379.9340909,242.762987,PM10,11,28
山东,潍坊,192.7470423,242.7470423,PM2.5,12,22
山东,济南,192.4786364,242.4786364,PM2.5,1,17
山东,枣庄,192.2105,242.2105,PM2.5,1,1
山东,济宁,192.1915217,242.1915217,PM2.5,1,17
山东,淄博,191.885,241.885,PM2.5,1,17
